uri,dc.identifier,collections,notation,prefLabel,altLabel,broader,broaderTransitive,broadMatch,changeNote,closeMatch,definition,editorialNote,exactMatch,example,hiddenLabel,historyNote,inScheme,mappingRelation,note,related,relatedMatch,scopeNote,semanticRelation,topConceptOf
col,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.col,collectie:parameter,Col,Coliformen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
colibact_44,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.colibact_44,collectie:parameter,Colibact_44,Thermotolerante Coli bacteriën,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
compacte_laag,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.compacte_laag,collectie:parameter,compacte_laag,Aanwezigheid compacte laag,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
compacte_laag_perc_steken,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.compacte_laag_perc_steken,collectie:parameter,compacte_laag_perc_steken,Percentage steken met aanwezigheid compacte laag,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
consistentie,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.consistentie,collectie:parameter,consistentie,Consistentie,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
consistentiegrenzen_plasticiteitsindex,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.consistentiegrenzen_plasticiteitsindex,collectie:parameter,Consistentiegrenzen_Plasticiteitsindex,Consistentiegrenzen - Plasticiteitsindex,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
consistentiegrenzen_uitrolgrens,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.consistentiegrenzen_uitrolgrens,collectie:parameter,Consistentiegrenzen_Uitrolgrens,Consistentiegrenzen - Uitrolgrens,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
consistentiegrenzen_vloeigrens,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.consistentiegrenzen_vloeigrens,collectie:parameter,Consistentiegrenzen_Vloeigrens,Consistentiegrenzen - Vloeigrens,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
consistentie_kleverigheid,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.consistentie_kleverigheid,collectie:parameter,consistentie_kleverigheid,Consistentie - kleverigheid,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
consistentie_plasticiteit,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.consistentie_plasticiteit,collectie:parameter,consistentie_plasticiteit,Consistentie - plasticiteit,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
coordinaat_bonne_e,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.coordinaat_bonne_e,collectie:parameter,coordinaat_bonne_e,Coördinaat - Bonne - E,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
coordinaat_bonne_n,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.coordinaat_bonne_n,collectie:parameter,coordinaat_bonne_n,Coördinaat - Bonne - N,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
coordinaat_bonne_s,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.coordinaat_bonne_s,collectie:parameter,coordinaat_bonne_s,Coördinaat - Bonne - S,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
coordinaat_bonne_w,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.coordinaat_bonne_w,collectie:parameter,coordinaat_bonne_w,Coördinaat - Bonne - W,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
couma,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.couma,collectie:parameter,couma,coumafos,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
cr,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.cr,collectie:parameter,Cr,Chroom,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
crota,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.crota,collectie:parameter,Crota,Crotamiton,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
crs,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.crs,collectie:parameter,CRS,Constant rate of strain (CRS),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
cu,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.cu,collectie:parameter,Cu,Koper,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
cyana,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.cyana,collectie:parameter,Cyana,Cyanazine,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
cyclohexaan,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.cyclohexaan,collectie:parameter,cyclohexaan,Cyclohexaan,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
cyflufenamide,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.cyflufenamide,collectie:parameter,Cyflufenamide,Cyflufenamide,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
cyproconazole,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.cyproconazole,collectie:parameter,Cyproconazole,Cyproconazole,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
cyprodinil,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.cyprodinil,collectie:parameter,Cyprodinil,Cyprodinil,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
cyromazin,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.cyromazin,collectie:parameter,Cyromazin,Cyromazin,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
dchdzn,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.dchdzn,collectie:parameter,Dchdzn,Desphenyl-Chloridazon,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
deet,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.deet,collectie:parameter,DEET,DEET,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
demeton_s,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.demeton_s,collectie:parameter,demeton_S,demeton-S,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
desmetryn,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.desmetryn,collectie:parameter,DESMETRYN,Desmetryn,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
dhch,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.dhch,collectie:parameter,dhch,delta-HCH,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
diameter,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.diameter,collectie:parameter,Diameter,Korrelverdeling meetreeks diameter,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
diatrizoaat,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.diatrizoaat,collectie:parameter,Diatrizoaat,Diatrizoaat,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
diazinon,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.diazinon,collectie:parameter,diazinon,diazinon,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
dibenzoahantraceen,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.dibenzoahantraceen,collectie:parameter,Dibenzoahantraceen,"Dibenzo(a,h)antraceen",,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
dibenzshantraceen,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.dibenzshantraceen,collectie:parameter,dibenzshantraceen,dibenz(sh)antraceen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
dibrclprop,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.dibrclprop,collectie:parameter,dibrclprop,"1,2-Dibroom-3-chloorpropaan",,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
dibroommethaan,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.dibroommethaan,collectie:parameter,Dibroommethaan,Dibroommethaan,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
dicam,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.dicam,collectie:parameter,Dicam,Dicamba,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
dichlob,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.dichlob,collectie:parameter,dichlob,Dichlobenil,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
dichloormethaan,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.dichloormethaan,collectie:parameter,dichloormethaan,dichloormethaan,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
dichlorobenzophenone,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.dichlorobenzophenone,collectie:parameter,dichlorobenzophenone,dichlorobenzophenone,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
dichlorpr,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.dichlorpr,collectie:parameter,Dichlorpr,Dichloorprop,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
dichlorvos,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.dichlorvos,collectie:parameter,dichlorvos,dichlorvos,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
diclofenac,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.diclofenac,collectie:parameter,Diclofenac,Diclofenac,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
dield,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.dield,collectie:parameter,dield,Dieldrin,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
difenoconazole,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.difenoconazole,collectie:parameter,Difenoconazole,Difenoconazole,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
diflufenican,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.diflufenican,collectie:parameter,diflufenican,diflufenican,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
dimethenamid,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.dimethenamid,collectie:parameter,Dimethenamid,Dimethenamid,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
dimethenamid_esa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.dimethenamid_esa,collectie:parameter,Dimethenamid_ESA,Dimethenamid-ESA,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
dimethenamid_oa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.dimethenamid_oa,collectie:parameter,Dimethenamid_OA,Dimethenamid-OA,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
dimethoate,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.dimethoate,collectie:parameter,dimethoate,dimethoate,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
dimethomorph_e,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.dimethomorph_e,collectie:parameter,dimethomorph_E,dimethomorph-E,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
dimethomorph_z,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.dimethomorph_z,collectie:parameter,dimethomorph_Z,dimethomorph-Z,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
dimetridazole,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.dimetridazole,collectie:parameter,Dimetridazole,Dimetridazole,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
dimoxystrobin,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.dimoxystrobin,collectie:parameter,Dimoxystrobin,Dimoxystrobin,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
disulfoton,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.disulfoton,collectie:parameter,disulfoton,disulfoton,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
diur,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.diur,collectie:parameter,Diur,Diuron,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
dms,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.dms,collectie:parameter,DMS,dimethylsulfamide,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
dnoc,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.dnoc,collectie:parameter,DNOC,DNOC,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
doc,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.doc,collectie:parameter,DOC,Opgeloste organische koolstof,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
dona,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.dona,collectie:parameter,DONA,"4,8-dioxa-3H-perfluornonaanzuur (DONA)",,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
doorlatendheid,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.doorlatendheid,collectie:parameter,Doorlatendheid,Doorlatendheidsproef - algemeen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
doorlatendheid_cv,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.doorlatendheid_cv,collectie:parameter,Doorlatendheid_CV,Doorlatendheidsproef- constant verval,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
doorlatendheid_in_tx_cel,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.doorlatendheid_in_tx_cel,collectie:parameter,Doorlatendheid_in_tx_cel,Doorlatendheid in tx cel,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
doorlatendheid_vvh,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.doorlatendheid_vvh,collectie:parameter,Doorlatendheid_VVH,Doorlatendheidsproef- veranderlijk verval - horizontaal,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
doorlatendheid_vvv,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.doorlatendheid_vvv,collectie:parameter,Doorlatendheid_VVV,Doorlatendheidsproef- veranderlijk verval - verticaal,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
drainage_aanwezig,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.drainage_aanwezig,collectie:parameter,drainage_aanwezig,Aanwezigheid drainage,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
drainage_aardewerk_doorlaatbaarheid,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.drainage_aardewerk_doorlaatbaarheid,collectie:parameter,drainage_aardewerk_doorlaatbaarheid,Drainage Aardewerk-doorlaatbaarheid,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
drainage_aardewerk_intern,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.drainage_aardewerk_intern,collectie:parameter,drainage_aardewerk_intern,Drainage Aardewerk - interne drainage,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
drainage_aardewerk_klasse,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.drainage_aardewerk_klasse,collectie:parameter,drainage_aardewerk_klasse,Drainage Aardewerk - klasse,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
drainage_aardewerk_oppervlakkig,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.drainage_aardewerk_oppervlakkig,collectie:parameter,drainage_aardewerk_oppervlakkig,Drainage Aardewerk - oppervlakkige drainage,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
droogrest,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.droogrest,collectie:parameter,droogrest,droogrest,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
ec,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.ec,collectie:parameter,EC,Elektrische geleidbaarheid,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
eclab,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.eclab,collectie:parameter,ECLab,Geleidbaarheid in het labo,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
ecveld,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.ecveld,collectie:parameter,ECVeld,Geleidbaarheid op het veld,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
eh,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.eh,collectie:parameter,Eh,Redoxpotentiaal,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
endosulfan_i,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.endosulfan_i,collectie:parameter,endosulfan_I,Endosulfan I,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
endosulfan_ii,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.endosulfan_ii,collectie:parameter,endosulfan_II,Endosulfan II,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
endosulfan_sulfaat,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.endosulfan_sulfaat,collectie:parameter,endosulfan_sulfaat,Endosulfansulfaat,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
endrin,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.endrin,collectie:parameter,Endrin,Endrin,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
enkelvoudig_monster_locatie,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.enkelvoudig_monster_locatie,collectie:parameter,enkelvoudig_monster_locatie,Enkelvoudig monster locatie,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
entero,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.entero,collectie:parameter,Entero,Enterococcen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
epichlo,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.epichlo,collectie:parameter,EpiChlo,Epichloorhydrine,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
epoxiconazole,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.epoxiconazole,collectie:parameter,epoxiconazole,epoxiconazole,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
erytro,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.erytro,collectie:parameter,Erytro,Erytromycine,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
escherichia_coli,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.escherichia_coli,collectie:parameter,Escherichia_Coli,Escherichia Coli,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
ethion,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.ethion,collectie:parameter,Ethion,Ethion,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
ethofum,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.ethofum,collectie:parameter,Ethofum,Ethofumesaat,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
ethoprofos,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.ethoprofos,collectie:parameter,ethoprofos,ethoprofos,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
ethylbenzeen,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.ethylbenzeen,collectie:parameter,ethylbenzeen,ethylbenzeen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
etpfosaa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.etpfosaa,collectie:parameter,EtPFOSAA,N-ethylperfluoroctaansulfonamidoazijnzuur  (EtPFOSAA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
etpfosa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.etpfosa,collectie:parameter,EtPFOSA,N-ethylperfluoroctaan-1-sulfonamide (EtPFOSA),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
etpfosabranched,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.etpfosabranched,collectie:parameter,EtPFOSAbranched,totaal N-ethylperfluoroctaansulfonamide (vertakt) (EtPFOSAbranchedl),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
etpfosatotal,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.etpfosatotal,collectie:parameter,EtPFOSAtotal,totaal N-ethylperfluoroctaansulfonamide (lineair + vertakt) (EtPFOSAtotal),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
etrimfos,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.etrimfos,collectie:parameter,etrimfos,etrimfos,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
exch_ca,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.exch_ca,collectie:parameter,exch_ca,Uitwisselbare calcium,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
exch_k,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.exch_k,collectie:parameter,exch_k,Uitwisselbare K,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
exch_mg,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.exch_mg,collectie:parameter,exch_mg,Uitwisselbare magnesium,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
f,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.f,collectie:parameter,F,Fluoride,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
fe2+,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fe2+,collectie:parameter,Fe2+,Ijzer II,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
fe2o3,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fe2o3,collectie:parameter,fe2o3,fe2o3,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
fe3+,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fe3+,collectie:parameter,Fe3+,Ijzer III,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
feaccol,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.feaccol,collectie:parameter,FeacCol,Feacale Coliformen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
feacstr,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.feacstr,collectie:parameter,FeacStr,Feacale Streptococcen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
fe,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fe,collectie:parameter,Fe,IJzer,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
fecale_colibacteriën,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fecale_colibacteriën,collectie:parameter,fecale_colibacteriën,fecale colibacteriën,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
fenan,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fenan,collectie:parameter,Fenan,Fenantreen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
fenantreen,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fenantreen,collectie:parameter,fenantreen,fenantreen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
fenazon,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fenazon,collectie:parameter,Fenazon,Fenazon,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
fenitrothion,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fenitrothion,collectie:parameter,fenitrothion,fenitrothion,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
fenoprop,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fenoprop,collectie:parameter,Fenoprop,Fenoprop,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
fenpropidin,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fenpropidin,collectie:parameter,Fenpropidin,Fenpropidin,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
fenpropimorph,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fenpropimorph,collectie:parameter,Fenpropimorph,Fenpropimorph,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
fenthion,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fenthion,collectie:parameter,fenthion,fenthion,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
fenuron,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fenuron,collectie:parameter,FENURON,Fenuron,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
feox,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.feox,collectie:parameter,feox,Oxalaat extraheerbaar ijzer,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
fetot,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fetot,collectie:parameter,FeTot,Ijzer - Totaal,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
flufe,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.flufe,collectie:parameter,flufe,Flufenacet,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
flufenacet_esa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.flufenacet_esa,collectie:parameter,Flufenacet_ESA,Flufenacet-ESA,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
flufenacet_oa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.flufenacet_oa,collectie:parameter,Flufenacet_OA,Flufenacet-OA,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
fluopicolide,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fluopicolide,collectie:parameter,fluopicolide,fluopicolide,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
fluopyram,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fluopyram,collectie:parameter,Fluopyram,Fluopyram,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
fluoranteen,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fluoranteen,collectie:parameter,fluoranteen,fluoranteen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
fluor,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fluor,collectie:parameter,Fluor,Fluoranteen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
fluoreen,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.fluoreen,collectie:parameter,fluoreen,fluoreen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
